,WnvPresent
13233,0.997469643599
13234,0.988427619614
13235,0.997469643599
13236,0.999895221422
13237,0.997469643599
13238,0.997469643599
13239,0.997469643599
13240,0.992317472783
13241,0.997469643599
13242,0.988427619614
13243,0.997469643599
13244,0.999895221422
13245,0.997469643599
13246,0.997469643599
13247,0.997469643599
13248,0.992317472783
13249,0.997469643599
13250,0.988427619614
13251,0.997469643599
13252,0.999895221422
13253,0.997469643599
13254,0.997469643599
13255,0.997469643599
13256,0.992317472783
13257,0.997469643599
13258,0.988427619614
13259,0.997469643599
13260,0.999895221422
13261,0.997469643599
13262,0.997469643599
13263,0.997469643599
13264,0.992317472783
13265,0.997469643599
13266,0.988427619614
13267,0.997469643599
13268,0.999895221422
13269,0.997469643599
13270,0.997469643599
13271,0.997469643599
13272,0.992317472783
13273,0.997469643599
13274,0.988427619614
13275,0.997469643599
13276,0.999895221422
13277,0.997469643599
13278,0.997469643599
13279,0.997469643599
13280,0.992317472783
13281,0.997469643599
13282,0.988427619614
13283,0.997469643599
13284,0.999895221422
13285,0.997469643599
13286,0.997469643599
13287,0.997469643599
13288,0.992317472783
13289,0.997469643599
13290,0.988427619614
13291,0.997469643599
13292,0.999895221422
13293,0.997469643599
13294,0.997469643599
13295,0.997469643599
13296,0.992317472783
13297,0.997469643599
13298,0.988427619614
13299,0.997469643599
13300,0.999895221422
13301,0.997469643599
13302,0.997469643599
13303,0.997469643599
13304,0.992317472783
13305,0.997469643599
13306,0.988427619614
13307,0.997469643599
13308,0.999895221422
13309,0.997469643599
13310,0.997469643599
13311,0.997469643599
13312,0.992317472783
13313,0.997469643599
13314,0.988427619614
13315,0.997469643599
13316,0.999895221422
13317,0.997469643599
13318,0.997469643599
13319,0.997469643599
13320,0.992317472783
13321,0.997469643599
13322,0.988427619614
13323,0.997469643599
13324,0.999895221422
13325,0.997469643599
13326,0.997469643599
13327,0.997469643599
13328,0.992317472783
13329,0.997469643599
13330,0.988427619614
13331,0.997469643599
13332,0.999895221422
13333,0.997469643599
13334,0.997469643599
13335,0.997469643599
13336,0.992317472783
13337,0.997469643599
13338,0.988427619614
13339,0.997469643599
13340,0.999895221422
13341,0.997469643599
13342,0.997469643599
13343,0.997469643599
13344,0.992317472783
13345,0.997469643599
13346,0.988427619614
13347,0.997469643599
13348,0.999895221422
13349,0.997469643599
13350,0.997469643599
13351,0.997469643599
13352,0.992317472783
13353,0.997469643599
13354,0.988427619614
13355,0.997469643599
13356,0.999895221422
13357,0.997469643599
13358,0.997469643599
13359,0.997469643599
13360,0.992317472783
13361,0.997469643599
13362,0.988427619614
13363,0.997469643599
13364,0.999895221422
13365,0.997469643599
13366,0.997469643599
13367,0.997469643599
13368,0.992317472783
13369,0.997469643599
13370,0.988427619614
13371,0.997469643599
13372,0.999895221422
13373,0.997469643599
13374,0.997469643599
13375,0.997469643599
13376,0.992317472783
13377,0.997469643599
13378,0.988427619614
13379,0.997469643599
13380,0.999895221422
13381,0.997469643599
13382,0.997469643599
13383,0.997469643599
13384,0.992317472783
13385,0.992317472783
13386,0.992317472783
13387,0.992317472783
13388,0.992317472783
13389,0.997469643599
13390,0.997469643599
13391,0.997469643599
13392,0.997469643599
13393,0.997469643599
13394,0.988427619614
13395,0.997469643599
13396,0.999895221422
13397,0.997469643599
13398,0.997469643599
13399,0.997469643599
13400,0.992317472783
13401,0.997469643599
13402,0.988427619614
13403,0.997469643599
13404,0.999895221422
13405,0.997469643599
13406,0.997469643599
13407,0.997469643599
13408,0.992317472783
13409,0.997469643599
13410,0.988427619614
13411,0.997469643599
13412,0.999895221422
13413,0.997469643599
13414,0.997469643599
13415,0.997469643599
13416,0.992317472783
13417,0.997469643599
13418,0.988427619614
13419,0.997469643599
13420,0.999895221422
13421,0.997469643599
13422,0.997469643599
13423,0.997469643599
13424,0.992317472783
13425,0.997469643599
13426,0.988427619614
13427,0.997469643599
13428,0.999895221422
13429,0.997469643599
13430,0.997469643599
13431,0.997469643599
13432,0.992317472783
13433,0.997469643599
13434,0.988427619614
13435,0.997469643599
13436,0.999895221422
13437,0.997469643599
13438,0.997469643599
13439,0.997469643599
13440,0.992317472783
13441,0.997469643599
13442,0.988427619614
13443,0.997469643599
13444,0.999895221422
13445,0.997469643599
13446,0.997469643599
13447,0.997469643599
13448,0.992317472783
13449,0.997469643599
13450,0.988427619614
13451,0.997469643599
13452,0.999895221422
13453,0.997469643599
13454,0.997469643599
13455,0.997469643599
13456,0.99116669288
13457,0.997088352382
13458,0.986701979762
13459,0.997088352382
13460,0.999879388481
13461,0.997088352382
13462,0.997088352382
13463,0.997088352382
13464,0.99116669288
13465,0.997088352382
13466,0.986701979762
13467,0.997088352382
13468,0.999879388481
13469,0.997088352382
13470,0.997088352382
13471,0.997088352382
13472,0.99116669288
13473,0.997088352382
13474,0.986701979762
13475,0.997088352382
13476,0.999879388481
13477,0.997088352382
13478,0.997088352382
13479,0.997088352382
13480,0.99116669288
13481,0.997088352382
13482,0.986701979762
13483,0.997088352382
13484,0.999879388481
13485,0.997088352382
13486,0.997088352382
13487,0.997088352382
13488,0.99116669288
13489,0.997088352382
13490,0.986701979762
13491,0.997088352382
13492,0.999879388481
13493,0.997088352382
13494,0.997088352382
13495,0.997088352382
13496,0.99116669288
13497,0.997088352382
13498,0.986701979762
13499,0.997088352382
13500,0.999879388481
13501,0.997088352382
13502,0.997088352382
13503,0.997088352382
13504,0.99116669288
13505,0.99116669288
13506,0.99116669288
13507,0.99116669288
13508,0.99116669288
13509,0.99116669288
13510,0.997088352382
13511,0.997088352382
13512,0.986701979762
13513,0.997088352382
13514,0.999879388481
13515,0.997088352382
13516,0.997088352382
13517,0.997088352382
13518,0.99116669288
13519,0.997088352382
13520,0.986701979762
13521,0.997088352382
13522,0.999879388481
13523,0.997088352382
13524,0.997088352382
13525,0.997088352382
13526,0.99116669288
13527,0.997088352382
13528,0.986701979762
13529,0.997088352382
13530,0.999879388481
13531,0.997088352382
13532,0.997088352382
13533,0.997088352382
13534,0.99116669288
13535,0.997088352382
13536,0.986701979762
13537,0.997088352382
13538,0.999879388481
13539,0.997088352382
13540,0.997088352382
13541,0.997088352382
13542,0.99116669288
13543,0.997088352382
13544,0.986701979762
13545,0.997088352382
13546,0.999879388481
13547,0.997088352382
13548,0.997088352382
13549,0.997088352382
13550,0.99116669288
13551,0.997088352382
13552,0.986701979762
13553,0.997088352382
13554,0.999879388481
13555,0.997088352382
13556,0.997088352382
13557,0.997088352382
13558,0.99116669288
13559,0.997088352382
13560,0.986701979762
13561,0.997088352382
13562,0.999879388481
13563,0.997088352382
13564,0.997088352382
13565,0.997088352382
13566,0.99116669288
13567,0.997088352382
13568,0.986701979762
13569,0.997088352382
13570,0.999879388481
13571,0.997088352382
13572,0.997088352382
13573,0.997088352382
13574,0.99116669288
13575,0.997088352382
13576,0.986701979762
13577,0.997088352382
13578,0.999879388481
13579,0.997088352382
13580,0.997088352382
13581,0.997088352382
13582,0.99116669288
13583,0.997088352382
13584,0.986701979762
13585,0.997088352382
13586,0.999879388481
13587,0.997088352382
13588,0.997088352382
13589,0.997088352382
13590,0.99116669288
13591,0.997088352382
13592,0.986701979762
13593,0.997088352382
13594,0.999879388481
13595,0.997088352382
13596,0.997088352382
13597,0.997088352382
13598,0.99116669288
13599,0.997088352382
13600,0.986701979762
13601,0.997088352382
13602,0.999879388481
13603,0.997088352382
13604,0.997088352382
13605,0.997088352382
13606,0.99116669288
13607,0.997088352382
13608,0.986701979762
13609,0.997088352382
13610,0.999879388481
13611,0.997088352382
13612,0.997088352382
13613,0.997088352382
13614,0.99116669288
13615,0.997088352382
13616,0.986701979762
13617,0.997088352382
13618,0.999879388481
13619,0.997088352382
13620,0.997088352382
13621,0.997088352382
13622,0.99116669288
13623,0.99116669288
13624,0.99116669288
13625,0.99116669288
13626,0.99116669288
13627,0.99116669288
13628,0.99116669288
13629,0.99116669288
13630,0.997088352382
13631,0.997088352382
13632,0.997088352382
13633,0.997088352382
13634,0.997088352382
13635,0.986701979762
13636,0.997088352382
13637,0.999879388481
13638,0.997088352382
13639,0.997088352382
13640,0.997088352382
13641,0.99116669288
13642,0.997088352382
13643,0.986701979762
13644,0.997088352382
13645,0.999879388481
13646,0.997088352382
13647,0.997088352382
13648,0.997088352382
13649,0.99116669288
13650,0.997088352382
13651,0.986701979762
13652,0.997088352382
13653,0.999879388481
13654,0.997088352382
13655,0.997088352382
13656,0.997088352382
13657,0.99116669288
13658,0.997088352382
13659,0.986701979762
13660,0.997088352382
13661,0.999879388481
13662,0.997088352382
13663,0.997088352382
13664,0.997088352382
13665,0.99116669288
13666,0.997088352382
13667,0.986701979762
13668,0.997088352382
13669,0.999879388481
13670,0.997088352382
13671,0.997088352382
13672,0.997088352382
13673,0.99116669288
13674,0.997088352382
13675,0.986701979762
13676,0.997088352382
13677,0.999879388481
13678,0.997088352382
13679,0.997088352382
13680,0.997088352382
13681,0.99116669288
13682,0.997088352382
13683,0.986701979762
13684,0.997088352382
13685,0.999879388481
13686,0.997088352382
13687,0.997088352382
13688,0.997088352382
13689,0.99116669288
13690,0.997088352382
13691,0.986701979762
13692,0.997088352382
13693,0.999879388481
13694,0.997088352382
13695,0.997088352382
13696,0.997088352382
13697,0.989894632533
13698,0.989894632533
13699,0.996666185703
13700,0.984796830324
13701,0.996666185703
13702,0.99986184466
13703,0.996666185703
13704,0.996666185703
13705,0.996666185703
13706,0.989894632533
13707,0.996666185703
13708,0.984796830324
13709,0.996666185703
13710,0.99986184466
13711,0.996666185703
13712,0.996666185703
13713,0.996666185703
13714,0.989894632533
13715,0.996666185703
13716,0.984796830324
13717,0.996666185703
13718,0.99986184466
13719,0.996666185703
13720,0.996666185703
13721,0.996666185703
13722,0.989894632533
13723,0.996666185703
13724,0.984796830324
13725,0.996666185703
13726,0.99986184466
13727,0.996666185703
13728,0.996666185703
13729,0.996666185703
13730,0.989894632533
13731,0.996666185703
13732,0.984796830324
13733,0.996666185703
13734,0.99986184466
13735,0.996666185703
13736,0.996666185703
13737,0.996666185703
13738,0.989894632533
13739,0.996666185703
13740,0.984796830324
13741,0.996666185703
13742,0.99986184466
13743,0.996666185703
13744,0.996666185703
13745,0.996666185703
13746,0.989894632533
13747,0.989894632533
13748,0.989894632533
13749,0.989894632533
13750,0.989894632533
13751,0.989894632533
13752,0.996666185703
13753,0.996666185703
13754,0.996666185703
13755,0.996666185703
13756,0.984796830324
13757,0.996666185703
13758,0.99986184466
13759,0.996666185703
13760,0.996666185703
13761,0.996666185703
13762,0.989894632533
13763,0.996666185703
13764,0.984796830324
13765,0.996666185703
13766,0.99986184466
13767,0.996666185703
13768,0.996666185703
13769,0.996666185703
13770,0.989894632533
13771,0.996666185703
13772,0.984796830324
13773,0.996666185703
13774,0.99986184466
13775,0.996666185703
13776,0.996666185703
13777,0.996666185703
13778,0.989894632533
13779,0.996666185703
13780,0.984796830324
13781,0.996666185703
13782,0.99986184466
13783,0.996666185703
13784,0.996666185703
13785,0.996666185703
13786,0.989894632533
13787,0.996666185703
13788,0.984796830324
13789,0.996666185703
13790,0.99986184466
13791,0.996666185703
13792,0.996666185703
13793,0.996666185703
13794,0.989894632533
13795,0.996666185703
13796,0.984796830324
13797,0.996666185703
13798,0.99986184466
13799,0.996666185703
13800,0.996666185703
13801,0.996666185703
13802,0.989894632533
13803,0.989894632533
13804,0.989894632533
13805,0.989894632533
13806,0.989894632533
13807,0.989894632533
13808,0.989894632533
13809,0.989894632533
13810,0.989894632533
13811,0.989894632533
13812,0.989894632533
13813,0.996666185703
13814,0.996666185703
13815,0.984796830324
13816,0.996666185703
13817,0.99986184466
13818,0.996666185703
13819,0.996666185703
13820,0.996666185703
13821,0.989894632533
13822,0.996666185703
13823,0.984796830324
13824,0.996666185703
13825,0.99986184466
13826,0.996666185703
13827,0.996666185703
13828,0.996666185703
13829,0.989894632533
13830,0.996666185703
13831,0.984796830324
13832,0.996666185703
13833,0.99986184466
13834,0.996666185703
13835,0.996666185703
13836,0.996666185703
13837,0.989894632533
13838,0.996666185703
13839,0.984796830324
13840,0.996666185703
13841,0.99986184466
13842,0.996666185703
13843,0.996666185703
13844,0.996666185703
13845,0.989894632533
13846,0.996666185703
13847,0.984796830324
13848,0.996666185703
13849,0.99986184466
13850,0.996666185703
13851,0.996666185703
13852,0.996666185703
13853,0.989894632533
13854,0.996666185703
13855,0.984796830324
13856,0.996666185703
13857,0.99986184466
13858,0.996666185703
13859,0.996666185703
13860,0.996666185703
13861,0.989894632533
13862,0.989894632533
13863,0.989894632533
13864,0.989894632533
13865,0.989894632533
13866,0.989894632533
13867,0.989894632533
13868,0.989894632533
13869,0.996666185703
13870,0.996666185703
13871,0.984796830324
13872,0.996666185703
13873,0.99986184466
13874,0.996666185703
13875,0.996666185703
13876,0.996666185703
13877,0.989894632533
13878,0.996666185703
13879,0.984796830324
13880,0.996666185703
13881,0.99986184466
13882,0.996666185703
13883,0.996666185703
13884,0.996666185703
13885,0.989894632533
13886,0.989894632533
13887,0.989894632533
13888,0.989894632533
13889,0.989894632533
13890,0.989894632533
13891,0.989894632533
13892,0.989894632533
13893,0.989894632533
13894,0.989894632533
13895,0.996666185703
13896,0.996666185703
13897,0.996666185703
13898,0.996666185703
13899,0.996666185703
13900,0.996666185703
13901,0.984796830324
13902,0.996666185703
13903,0.99986184466
13904,0.996666185703
13905,0.996666185703
13906,0.996666185703
13907,0.989894632533
13908,0.996666185703
13909,0.984796830324
13910,0.996666185703
13911,0.99986184466
13912,0.996666185703
13913,0.996666185703
13914,0.996666185703
13915,0.989894632533
13916,0.996666185703
13917,0.984796830324
13918,0.996666185703
13919,0.99986184466
13920,0.996666185703
13921,0.996666185703
13922,0.996666185703
13923,0.989894632533
13924,0.989894632533
13925,0.989894632533
13926,0.989894632533
13927,0.989894632533
13928,0.989894632533
13929,0.989894632533
13930,0.989894632533
13931,0.989894632533
13932,0.989894632533
13933,0.989894632533
13934,0.989894632533
13935,0.989894632533
13936,0.996666185703
13937,0.984796830324
13938,0.996666185703
13939,0.99986184466
13940,0.996666185703
13941,0.996666185703
13942,0.996666185703
13943,0.989894632533
13944,0.996666185703
13945,0.984796830324
13946,0.996666185703
13947,0.99986184466
13948,0.996666185703
13949,0.996666185703
13950,0.996666185703
13951,0.989894632533
13952,0.996666185703
13953,0.984796830324
13954,0.996666185703
13955,0.99986184466
13956,0.996666185703
13957,0.996666185703
13958,0.996666185703
13959,0.989894632533
13960,0.996666185703
13961,0.984796830324
13962,0.996666185703
13963,0.99986184466
13964,0.996666185703
13965,0.996666185703
13966,0.996666185703
13967,0.989894632533
13968,0.996666185703
13969,0.984796830324
13970,0.996666185703
13971,0.99986184466
13972,0.996666185703
13973,0.996666185703
13974,0.996666185703
13975,0.982952507765
13976,0.982952507765
13977,0.982952507765
13978,0.982952507765
13979,0.994349387623
13980,0.974443063499
13981,0.994349387623
13982,0.99976531217
13983,0.994349387623
13984,0.994349387623
13985,0.994349387623
13986,0.982952507765
13987,0.994349387623
13988,0.974443063499
13989,0.994349387623
13990,0.99976531217
13991,0.994349387623
13992,0.994349387623
13993,0.994349387623
13994,0.982952507765
13995,0.994349387623
13996,0.974443063499
13997,0.994349387623
13998,0.99976531217
13999,0.994349387623
14000,0.994349387623
14001,0.994349387623
14002,0.982952507765
14003,0.994349387623
14004,0.974443063499
14005,0.994349387623
14006,0.99976531217
14007,0.994349387623
14008,0.994349387623
14009,0.994349387623
14010,0.982952507765
14011,0.994349387623
14012,0.974443063499
14013,0.994349387623
14014,0.99976531217
14015,0.994349387623
14016,0.994349387623
14017,0.994349387623
14018,0.982952507765
14019,0.994349387623
14020,0.974443063499
14021,0.994349387623
14022,0.99976531217
14023,0.994349387623
14024,0.994349387623
14025,0.994349387623
14026,0.982952507765
14027,0.982952507765
14028,0.982952507765
14029,0.982952507765
14030,0.982952507765
14031,0.982952507765
14032,0.982952507765
14033,0.982952507765
14034,0.994349387623
14035,0.974443063499
14036,0.994349387623
14037,0.99976531217
14038,0.994349387623
14039,0.994349387623
14040,0.994349387623
14041,0.982952507765
14042,0.994349387623
14043,0.974443063499
14044,0.994349387623
14045,0.99976531217
14046,0.994349387623
14047,0.994349387623
14048,0.994349387623
14049,0.982952507765
14050,0.982952507765
14051,0.982952507765
14052,0.982952507765
14053,0.982952507765
14054,0.982952507765
14055,0.994349387623
14056,0.994349387623
14057,0.974443063499
14058,0.994349387623
14059,0.99976531217
14060,0.994349387623
14061,0.994349387623
14062,0.994349387623
14063,0.982952507765
14064,0.994349387623
14065,0.974443063499
14066,0.994349387623
14067,0.99976531217
14068,0.994349387623
14069,0.994349387623
14070,0.994349387623
14071,0.982952507765
14072,0.994349387623
14073,0.974443063499
14074,0.994349387623
14075,0.99976531217
14076,0.994349387623
14077,0.994349387623
14078,0.994349387623
14079,0.982952507765
14080,0.994349387623
14081,0.974443063499
14082,0.994349387623
14083,0.99976531217
14084,0.994349387623
14085,0.994349387623
14086,0.994349387623
14087,0.982952507765
14088,0.982952507765
14089,0.982952507765
14090,0.982952507765
14091,0.982952507765
14092,0.982952507765
14093,0.994349387623
14094,0.994349387623
14095,0.974443063499
14096,0.994349387623
14097,0.99976531217
14098,0.994349387623
14099,0.994349387623
14100,0.994349387623
14101,0.982952507765
14102,0.994349387623
14103,0.974443063499
14104,0.994349387623
14105,0.99976531217
14106,0.994349387623
14107,0.994349387623
14108,0.994349387623
14109,0.982952507765
14110,0.994349387623
14111,0.974443063499
14112,0.994349387623
14113,0.99976531217
14114,0.994349387623
14115,0.994349387623
14116,0.994349387623
14117,0.982952507765
14118,0.994349387623
14119,0.974443063499
14120,0.994349387623
14121,0.99976531217
14122,0.994349387623
14123,0.994349387623
14124,0.994349387623
14125,0.982952507765
14126,0.994349387623
14127,0.974443063499
14128,0.994349387623
14129,0.99976531217
14130,0.994349387623
14131,0.994349387623
14132,0.994349387623
14133,0.982952507765
14134,0.994349387623
14135,0.974443063499
14136,0.994349387623
14137,0.99976531217
14138,0.994349387623
14139,0.994349387623
14140,0.994349387623
14141,0.982952507765
14142,0.982952507765
14143,0.982952507765
14144,0.982952507765
14145,0.994349387623
14146,0.974443063499
14147,0.994349387623
14148,0.99976531217
14149,0.994349387623
14150,0.994349387623
14151,0.994349387623
14152,0.982952507765
14153,0.994349387623
14154,0.974443063499
14155,0.994349387623
14156,0.99976531217
14157,0.994349387623
14158,0.994349387623
14159,0.994349387623
14160,0.982952507765
14161,0.982952507765
14162,0.982952507765
14163,0.982952507765
14164,0.982952507765
14165,0.982952507765
14166,0.994349387623
14167,0.994349387623
14168,0.994349387623
14169,0.994349387623
14170,0.974443063499
14171,0.994349387623
14172,0.99976531217
14173,0.994349387623
14174,0.994349387623
14175,0.994349387623
14176,0.982952507765
14177,0.982952507765
14178,0.994349387623
14179,0.994349387623
14180,0.974443063499
14181,0.974443063499
14182,0.994349387623
14183,0.99976531217
14184,0.994349387623
14185,0.994349387623
14186,0.994349387623
14187,0.982952507765
14188,0.994349387623
14189,0.974443063499
14190,0.994349387623
14191,0.99976531217
14192,0.994349387623
14193,0.994349387623
14194,0.994349387623
14195,0.982952507765
14196,0.982952507765
14197,0.994349387623
14198,0.974443063499
14199,0.994349387623
14200,0.99976531217
14201,0.994349387623
14202,0.994349387623
14203,0.994349387623
14204,0.982952507765
14205,0.994349387623
14206,0.974443063499
14207,0.994349387623
14208,0.99976531217
14209,0.994349387623
14210,0.994349387623
14211,0.994349387623
14212,0.982952507765
14213,0.994349387623
14214,0.974443063499
14215,0.994349387623
14216,0.99976531217
14217,0.994349387623
14218,0.994349387623
14219,0.994349387623
14220,0.982952507765
14221,0.994349387623
14222,0.974443063499
14223,0.994349387623
14224,0.99976531217
14225,0.994349387623
14226,0.994349387623
14227,0.994349387623
14228,0.982952507765
14229,0.994349387623
14230,0.974443063499
14231,0.994349387623
14232,0.99976531217
14233,0.994349387623
14234,0.994349387623
14235,0.994349387623
14236,0.970315360223
14237,0.990075339496
14238,0.955781709238
14239,0.990075339496
14240,0.999586092191
14241,0.990075339496
14242,0.990075339496
14243,0.990075339496
14244,0.970315360223
14245,0.990075339496
14246,0.955781709238
14247,0.990075339496
14248,0.999586092191
14249,0.990075339496
14250,0.990075339496
14251,0.990075339496
14252,0.970315360223
14253,0.990075339496
14254,0.955781709238
14255,0.990075339496
14256,0.999586092191
14257,0.990075339496
14258,0.990075339496
14259,0.990075339496
14260,0.970315360223
14261,0.990075339496
14262,0.955781709238
14263,0.990075339496
14264,0.999586092191
14265,0.990075339496
14266,0.990075339496
14267,0.990075339496
14268,0.970315360223
14269,0.990075339496
14270,0.955781709238
14271,0.990075339496
14272,0.999586092191
14273,0.990075339496
14274,0.990075339496
14275,0.990075339496
14276,0.970315360223
14277,0.990075339496
14278,0.955781709238
14279,0.990075339496
14280,0.999586092191
14281,0.990075339496
14282,0.990075339496
14283,0.990075339496
14284,0.970315360223
14285,0.970315360223
14286,0.970315360223
14287,0.970315360223
14288,0.970315360223
14289,0.970315360223
14290,0.970315360223
14291,0.990075339496
14292,0.955781709238
14293,0.990075339496
14294,0.999586092191
14295,0.990075339496
14296,0.990075339496
14297,0.990075339496
14298,0.970315360223
14299,0.990075339496
14300,0.955781709238
14301,0.990075339496
14302,0.999586092191
14303,0.990075339496
14304,0.990075339496
14305,0.990075339496
14306,0.970315360223
14307,0.970315360223
14308,0.970315360223
14309,0.970315360223
14310,0.970315360223
14311,0.970315360223
14312,0.970315360223
14313,0.970315360223
14314,0.970315360223
14315,0.970315360223
14316,0.990075339496
14317,0.990075339496
14318,0.990075339496
14319,0.955781709238
14320,0.990075339496
14321,0.999586092191
14322,0.990075339496
14323,0.990075339496
14324,0.990075339496
14325,0.970315360223
14326,0.990075339496
14327,0.955781709238
14328,0.990075339496
14329,0.999586092191
14330,0.990075339496
14331,0.990075339496
14332,0.990075339496
14333,0.970315360223
14334,0.990075339496
14335,0.955781709238
14336,0.990075339496
14337,0.999586092191
14338,0.990075339496
14339,0.990075339496
14340,0.990075339496
14341,0.970315360223
14342,0.990075339496
14343,0.955781709238
14344,0.990075339496
14345,0.999586092191
14346,0.990075339496
14347,0.990075339496
14348,0.990075339496
14349,0.970315360223
14350,0.970315360223
14351,0.970315360223
14352,0.970315360223
14353,0.970315360223
14354,0.990075339496
14355,0.990075339496
14356,0.955781709238
14357,0.990075339496
14358,0.999586092191
14359,0.990075339496
14360,0.990075339496
14361,0.990075339496
14362,0.970315360223
14363,0.990075339496
14364,0.955781709238
14365,0.990075339496
14366,0.999586092191
14367,0.990075339496
14368,0.990075339496
14369,0.990075339496
14370,0.970315360223
14371,0.990075339496
14372,0.955781709238
14373,0.990075339496
14374,0.999586092191
14375,0.990075339496
14376,0.990075339496
14377,0.990075339496
14378,0.970315360223
14379,0.990075339496
14380,0.955781709238
14381,0.990075339496
14382,0.999586092191
14383,0.990075339496
14384,0.990075339496
14385,0.990075339496
14386,0.970315360223
14387,0.990075339496
14388,0.955781709238
14389,0.990075339496
14390,0.999586092191
14391,0.990075339496
14392,0.990075339496
14393,0.990075339496
14394,0.970315360223
14395,0.990075339496
14396,0.955781709238
14397,0.990075339496
14398,0.999586092191
14399,0.990075339496
14400,0.990075339496
14401,0.990075339496
14402,0.970315360223
14403,0.970315360223
14404,0.970315360223
14405,0.970315360223
14406,0.970315360223
14407,0.970315360223
14408,0.970315360223
14409,0.970315360223
14410,0.970315360223
14411,0.970315360223
14412,0.970315360223
14413,0.970315360223
14414,0.970315360223
14415,0.970315360223
14416,0.970315360223
14417,0.970315360223
14418,0.990075339496
14419,0.990075339496
14420,0.990075339496
14421,0.955781709238
14422,0.990075339496
14423,0.999586092191
14424,0.990075339496
14425,0.990075339496
14426,0.990075339496
14427,0.970315360223
14428,0.990075339496
14429,0.955781709238
14430,0.990075339496
14431,0.999586092191
14432,0.990075339496
14433,0.990075339496
14434,0.990075339496
14435,0.970315360223
14436,0.990075339496
14437,0.955781709238
14438,0.990075339496
14439,0.999586092191
14440,0.990075339496
14441,0.990075339496
14442,0.990075339496
14443,0.970315360223
14444,0.990075339496
14445,0.955781709238
14446,0.990075339496
14447,0.999586092191
14448,0.990075339496
14449,0.990075339496
14450,0.990075339496
14451,0.970315360223
14452,0.990075339496
14453,0.955781709238
14454,0.990075339496
14455,0.999586092191
14456,0.990075339496
14457,0.990075339496
14458,0.990075339496
14459,0.970315360223
14460,0.970315360223
14461,0.970315360223
14462,0.970315360223
14463,0.970315360223
14464,0.990075339496
14465,0.955781709238
14466,0.990075339496
14467,0.999586092191
14468,0.990075339496
14469,0.990075339496
14470,0.990075339496
14471,0.970315360223
14472,0.990075339496
14473,0.955781709238
14474,0.990075339496
14475,0.999586092191
14476,0.990075339496
14477,0.990075339496
14478,0.990075339496
14479,0.970315360223
14480,0.990075339496
14481,0.955781709238
14482,0.990075339496
14483,0.999586092191
14484,0.990075339496
14485,0.990075339496
14486,0.990075339496
14487,0.970315360223
14488,0.970315360223
14489,0.990075339496
14490,0.955781709238
14491,0.990075339496
14492,0.999586092191
14493,0.990075339496
14494,0.990075339496
14495,0.990075339496
14496,0.970315360223
14497,0.970315360223
14498,0.990075339496
14499,0.955781709238
14500,0.990075339496
14501,0.999586092191
14502,0.990075339496
14503,0.990075339496
14504,0.990075339496
14505,0.967248175573
14506,0.989026777944
14507,0.951288213989
14508,0.989026777944
14509,0.999541897017
14510,0.989026777944
14511,0.989026777944
14512,0.989026777944
14513,0.967248175573
14514,0.989026777944
14515,0.951288213989
14516,0.989026777944
14517,0.999541897017
14518,0.989026777944
14519,0.989026777944
14520,0.989026777944
14521,0.967248175573
14522,0.989026777944
14523,0.951288213989
14524,0.989026777944
14525,0.999541897017
14526,0.989026777944
14527,0.989026777944
14528,0.989026777944
14529,0.967248175573
14530,0.989026777944
14531,0.951288213989
14532,0.989026777944
14533,0.999541897017
14534,0.989026777944
14535,0.989026777944
14536,0.989026777944
14537,0.967248175573
14538,0.989026777944
14539,0.951288213989
14540,0.989026777944
14541,0.999541897017
14542,0.989026777944
14543,0.989026777944
14544,0.989026777944
14545,0.967248175573
14546,0.989026777944
14547,0.951288213989
14548,0.989026777944
14549,0.999541897017
14550,0.989026777944
14551,0.989026777944
14552,0.989026777944
14553,0.967248175573
14554,0.989026777944
14555,0.951288213989
14556,0.989026777944
14557,0.999541897017
14558,0.989026777944
14559,0.989026777944
14560,0.989026777944
14561,0.967248175573
14562,0.989026777944
14563,0.951288213989
14564,0.989026777944
14565,0.999541897017
14566,0.989026777944
14567,0.989026777944
14568,0.989026777944
14569,0.967248175573
14570,0.989026777944
14571,0.951288213989
14572,0.989026777944
14573,0.999541897017
14574,0.989026777944
14575,0.989026777944
14576,0.989026777944
14577,0.967248175573
14578,0.989026777944
14579,0.951288213989
14580,0.989026777944
14581,0.999541897017
14582,0.989026777944
14583,0.989026777944
14584,0.989026777944
14585,0.967248175573
14586,0.989026777944
14587,0.951288213989
14588,0.989026777944
14589,0.999541897017
14590,0.989026777944
14591,0.989026777944
14592,0.989026777944
14593,0.967248175573
14594,0.989026777944
14595,0.951288213989
14596,0.989026777944
14597,0.999541897017
14598,0.989026777944
14599,0.989026777944
14600,0.989026777944
14601,0.967248175573
14602,0.989026777944
14603,0.951288213989
14604,0.989026777944
14605,0.999541897017
14606,0.989026777944
14607,0.989026777944
14608,0.989026777944
14609,0.967248175573
14610,0.989026777944
14611,0.951288213989
14612,0.989026777944
14613,0.999541897017
14614,0.989026777944
14615,0.989026777944
14616,0.989026777944
14617,0.967248175573
14618,0.989026777944
14619,0.951288213989
14620,0.989026777944
14621,0.999541897017
14622,0.989026777944
14623,0.989026777944
14624,0.989026777944
14625,0.967248175573
14626,0.989026777944
14627,0.951288213989
14628,0.989026777944
14629,0.999541897017
14630,0.989026777944
14631,0.989026777944
